"ENSG","cluster_membership","benign.mut","pathogenic.mut"
"ENSG00000162616",2,0,0
"ENSG00000162616",3,0,0
"ENSG00000162616",4,0,0
"ENSG00000162616",5,0,0
"ENSG00000162623",1,0,0
"ENSG00000162623",2,0,0
"ENSG00000162623",3,0,0
"ENSG00000162623",4,0,0
"ENSG00000162627",1,0,0
"ENSG00000162627",2,0,0
"ENSG00000162627",3,0,0
"ENSG00000162627",4,0,0
"ENSG00000162630",1,1,0
"ENSG00000162630",2,0,0
"ENSG00000162630",3,0,0
"ENSG00000162630",4,0,0
"ENSG00000162631",1,0,0
"ENSG00000162631",2,0,0
"ENSG00000162631",3,0,0
"ENSG00000162631",4,0,0
"ENSG00000162631",5,0,0
"ENSG00000162631",6,0,0
"ENSG00000162631",7,0,0
"ENSG00000162631",8,0,0
"ENSG00000162631",9,0,0
"ENSG00000162636",1,0,0
"ENSG00000162636",2,0,0
"ENSG00000162636",3,0,0
"ENSG00000162694",1,0,0
"ENSG00000162694",2,0,0
"ENSG00000162694",3,0,0
"ENSG00000162694",4,0,0
"ENSG00000162694",5,0,0
"ENSG00000162694",6,0,0
"ENSG00000162695",1,1,0
"ENSG00000162695",2,0,0
"ENSG00000162695",3,0,0
"ENSG00000162704",1,0,0
"ENSG00000162704",2,0,0
"ENSG00000162704",3,0,0
"ENSG00000162704",4,0,0
"ENSG00000162704",5,0,0
"ENSG00000162704",6,0,0
"ENSG00000162706",1,0,0
"ENSG00000162706",2,0,0
"ENSG00000162706",3,0,0
"ENSG00000162706",4,0,0
"ENSG00000162706",5,0,0
"ENSG00000162706",6,0,0
"ENSG00000162722",1,0,0
"ENSG00000162722",2,0,0
"ENSG00000162722",3,0,0
"ENSG00000162722",4,0,0
"ENSG00000162723",1,0,0
"ENSG00000162723",2,0,0
"ENSG00000162723",3,0,0
"ENSG00000162723",4,0,0
"ENSG00000162723",5,0,0
"ENSG00000162723",6,0,0
"ENSG00000162727",1,0,0
"ENSG00000162727",2,0,0
"ENSG00000162728",1,0,0
"ENSG00000162728",2,0,0
"ENSG00000162735",1,1,0
"ENSG00000162735",2,2,1
"ENSG00000162735",3,0,1
"ENSG00000162738",1,0,2
"ENSG00000162738",2,0,1
"ENSG00000162738",3,0,0
"ENSG00000162739",1,0,0
"ENSG00000162739",2,0,0
"ENSG00000162739",3,0,0
"ENSG00000162739",4,0,0
"ENSG00000162739",5,0,0
"ENSG00000162739",6,0,0
"ENSG00000162739",7,0,0
"ENSG00000162739",8,0,0
"ENSG00000162739",9,0,0
"ENSG00000162739",10,0,0
"ENSG00000162746",1,0,0
"ENSG00000162746",2,0,0
"ENSG00000162746",3,0,0
"ENSG00000162746",4,0,0
"ENSG00000162746",5,0,0
"ENSG00000162746",6,0,0
"ENSG00000162746",7,0,0
"ENSG00000162746",8,0,0
"ENSG00000162746",9,0,0
"ENSG00000162747",1,0,0
"ENSG00000162747",2,0,0
"ENSG00000162747",3,2,0
"ENSG00000162747",4,0,0
"ENSG00000162747",5,0,0
"ENSG00000162747",6,0,0
"ENSG00000162755",1,0,0
"ENSG00000162755",2,0,0
"ENSG00000162755",3,0,0
"ENSG00000162757",1,0,0
"ENSG00000162757",2,0,0
"ENSG00000162757",3,0,0
"ENSG00000162761",1,0,0
"ENSG00000162761",2,0,0
"ENSG00000162761",3,0,0
"ENSG00000162761",4,0,0
"ENSG00000162763",1,0,0
"ENSG00000162763",2,0,0
"ENSG00000162763",3,0,0
"ENSG00000162763",4,0,0
"ENSG00000162763",5,0,0
"ENSG00000162763",6,0,0
"ENSG00000162772",1,0,0
"ENSG00000162772",2,0,0
"ENSG00000162772",3,0,0
"ENSG00000162777",1,0,0
"ENSG00000162777",2,0,0
"ENSG00000162813",1,0,0
"ENSG00000162813",2,0,0
"ENSG00000162813",3,0,0
"ENSG00000162813",4,0,0
"ENSG00000162813",5,0,0
"ENSG00000162813",6,0,0
"ENSG00000162813",7,0,0
"ENSG00000162819",1,0,0
"ENSG00000162819",2,0,0
"ENSG00000162819",3,0,0
"ENSG00000162819",4,0,0
"ENSG00000162819",5,0,0
"ENSG00000162819",6,0,0
"ENSG00000162819",7,0,0
"ENSG00000162819",8,0,0
"ENSG00000162819",9,0,0
"ENSG00000162836",1,0,0
"ENSG00000162836",2,0,0
"ENSG00000162836",3,0,0
"ENSG00000162836",4,0,0
"ENSG00000162836",5,0,0
"ENSG00000162836",6,1,0
"ENSG00000162836",7,0,1
"ENSG00000162836",8,0,0
"ENSG00000162836",9,0,0
"ENSG00000162836",10,0,0
"ENSG00000162836",11,0,0
"ENSG00000162836",12,0,0
"ENSG00000162851",1,0,0
"ENSG00000162851",2,0,0
"ENSG00000162873",1,0,0
"ENSG00000162873",2,0,0
"ENSG00000162881",1,0,0
"ENSG00000162881",2,0,0
"ENSG00000162881",3,0,0
"ENSG00000162881",4,0,0
"ENSG00000162882",1,0,2
"ENSG00000162882",2,0,0
"ENSG00000162882",3,0,0
"ENSG00000162889",1,0,0
"ENSG00000162889",2,0,0
"ENSG00000162889",3,0,0
"ENSG00000162889",4,0,0
"ENSG00000162889",5,0,0
"ENSG00000162889",6,0,0
"ENSG00000162889",7,0,0
"ENSG00000162889",8,0,0
"ENSG00000162889",9,0,0
"ENSG00000162889",10,0,0
"ENSG00000162891",1,0,0
"ENSG00000162891",2,0,0
"ENSG00000162891",3,0,0
"ENSG00000162891",4,0,0
"ENSG00000162892",1,0,0
"ENSG00000162892",2,0,0
"ENSG00000162894",1,0,0
"ENSG00000162894",2,0,0
"ENSG00000162894",3,0,0
"ENSG00000162927",1,0,0
"ENSG00000162927",2,0,0
"ENSG00000162927",3,0,0
"ENSG00000162927",4,0,0
"ENSG00000162927",5,0,0
"ENSG00000162944",1,0,0
"ENSG00000162944",2,0,0
"ENSG00000162944",3,0,0
"ENSG00000162944",4,0,0
"ENSG00000162959",1,0,0
"ENSG00000162959",2,0,0
"ENSG00000162959",3,0,0
"ENSG00000162959",4,0,0
"ENSG00000162959",5,0,0
"ENSG00000162971",1,0,0
"ENSG00000162971",2,0,0
"ENSG00000162971",3,0,0
"ENSG00000162971",4,0,0
"ENSG00000162971",5,0,0
"ENSG00000162971",6,0,0
"ENSG00000162971",7,0,0
"ENSG00000162975",1,0,0
"ENSG00000162975",2,0,0
"ENSG00000162975",3,0,0
"ENSG00000162975",4,0,0
"ENSG00000162975",5,0,0
"ENSG00000162975",6,0,0
"ENSG00000162976",1,0,0
"ENSG00000162976",2,0,0
"ENSG00000162980",1,0,0
"ENSG00000162980",2,0,0
"ENSG00000162980",3,0,0
"ENSG00000162980",4,0,0
"ENSG00000162980",5,0,0
"ENSG00000162980",6,0,0
"ENSG00000162980",7,0,0
"ENSG00000162980",8,0,0
"ENSG00000162999",1,0,0
"ENSG00000162999",2,0,0
"ENSG00000162999",3,0,0
"ENSG00000162999",4,0,0
"ENSG00000162999",5,0,0
"ENSG00000163001",1,0,0
"ENSG00000163001",2,0,0
"ENSG00000163001",3,0,0
"ENSG00000163001",4,0,0
"ENSG00000163017",1,1,0
"ENSG00000163017",2,0,5
"ENSG00000163017",3,1,0
"ENSG00000163017",4,0,4
"ENSG00000163017",5,0,0
"ENSG00000163017",6,0,2
"ENSG00000163017",7,0,0
"ENSG00000163017",8,0,0
"ENSG00000163017",9,0,3
"ENSG00000163032",1,0,0
"ENSG00000163032",2,0,0
"ENSG00000163032",3,0,0
"ENSG00000163032",4,0,0
"ENSG00000163032",5,0,0
"ENSG00000163046",1,0,0
"ENSG00000163046",2,0,0
"ENSG00000163046",3,0,0
"ENSG00000163046",4,0,0
"ENSG00000163046",5,0,0
"ENSG00000163046",6,0,0
"ENSG00000163046",7,0,0
"ENSG00000163046",8,0,0
"ENSG00000163046",9,0,0
"ENSG00000163050",1,33,21
"ENSG00000163050",2,11,4
"ENSG00000163069",1,5,7
"ENSG00000163069",2,3,6
"ENSG00000163069",3,6,8
"ENSG00000163069",4,5,0
"ENSG00000163069",5,1,1
"ENSG00000163072",1,0,0
"ENSG00000163072",2,0,0
"ENSG00000163072",3,0,0
"ENSG00000163082",1,0,0
"ENSG00000163082",2,0,0
"ENSG00000163083",1,0,0
"ENSG00000163083",2,0,0
"ENSG00000163083",3,0,0
"ENSG00000163083",4,0,0
"ENSG00000163083",5,0,0
"ENSG00000163083",6,0,0
"ENSG00000163083",7,0,0
"ENSG00000163098",1,0,0
"ENSG00000163098",2,0,0
"ENSG00000163098",3,0,0
"ENSG00000163106",1,0,0
"ENSG00000163106",2,0,0
"ENSG00000163106",3,0,0
"ENSG00000163106",4,0,0
"ENSG00000163106",5,0,0
"ENSG00000163106",6,0,0
"ENSG00000163106",7,0,0
"ENSG00000163114",1,0,0
"ENSG00000163114",2,0,0
"ENSG00000163114",3,0,0
"ENSG00000163114",4,0,0
"ENSG00000163114",5,0,0
"ENSG00000163114",6,0,0
"ENSG00000163114",7,0,0
"ENSG00000163114",8,0,0
"ENSG00000163114",9,0,0
"ENSG00000163116",1,0,0
"ENSG00000163116",2,0,0
"ENSG00000163116",3,0,0
"ENSG00000163116",4,0,0
"ENSG00000163131",1,0,0
"ENSG00000163131",2,0,0
"ENSG00000163131",3,0,0
"ENSG00000163131",4,0,0
"ENSG00000163131",5,0,0
"ENSG00000163138",1,0,0
"ENSG00000163138",2,0,0
"ENSG00000163141",1,0,0
"ENSG00000163141",2,0,0
"ENSG00000163141",3,0,0
"ENSG00000163145",1,0,0
"ENSG00000163145",2,0,0
"ENSG00000163145",3,0,0
"ENSG00000163145",4,0,0
"ENSG00000163145",5,0,0
"ENSG00000163145",6,0,0
"ENSG00000163145",7,0,0
"ENSG00000163145",8,0,0
"ENSG00000163145",9,0,0
"ENSG00000163145",10,0,0
"ENSG00000163154",1,0,0
"ENSG00000163154",2,0,0
"ENSG00000163154",3,0,0
"ENSG00000163154",4,0,0
"ENSG00000163157",1,0,0
"ENSG00000163157",2,0,0
"ENSG00000163157",3,0,0
"ENSG00000163159",1,0,0
"ENSG00000163159",2,0,0
"ENSG00000163159",3,0,0
"ENSG00000163159",4,0,0
"ENSG00000163170",1,4,0
"ENSG00000163170",2,1,0
"ENSG00000163171",1,0,0
"ENSG00000163171",2,0,0
"ENSG00000163171",3,0,0
"ENSG00000163191",1,0,0
"ENSG00000163191",2,0,0
"ENSG00000163191",3,0,0
"ENSG00000163191",4,0,0
"ENSG00000163191",5,0,0
"ENSG00000163217",1,0,0
"ENSG00000163217",2,0,0
"ENSG00000163217",3,0,0
"ENSG00000163219",1,0,0
"ENSG00000163219",2,0,0
"ENSG00000163219",3,0,0
"ENSG00000163219",4,0,0
"ENSG00000163219",5,0,0
"ENSG00000163220",1,0,0
"ENSG00000163220",2,0,0
"ENSG00000163220",3,0,0
"ENSG00000163220",4,0,0
"ENSG00000163221",1,0,0
"ENSG00000163221",2,0,0
"ENSG00000163221",3,0,0
"ENSG00000163221",4,0,0
"ENSG00000163221",5,0,0
"ENSG00000163249",1,0,0
"ENSG00000163249",2,0,0
"ENSG00000163249",3,0,0
"ENSG00000163249",4,0,0
"ENSG00000163251",1,0,1
"ENSG00000163251",2,0,0
"ENSG00000163251",3,0,0
"ENSG00000163251",4,0,0
"ENSG00000163254",1,1,0
"ENSG00000163254",2,1,3
"ENSG00000163254",3,1,0
"ENSG00000163254",4,1,3
"ENSG00000163254",5,0,0
"ENSG00000163281",1,0,0
"ENSG00000163281",2,0,0
"ENSG00000163281",3,0,0
"ENSG00000163281",4,0,0
"ENSG00000163281",5,0,0
"ENSG00000163281",6,0,0
"ENSG00000163281",7,0,0
"ENSG00000163281",8,0,0
"ENSG00000163285",1,0,0
"ENSG00000163285",2,0,0
"ENSG00000163285",3,0,0
"ENSG00000163285",4,0,0
"ENSG00000163285",5,0,0
"ENSG00000163285",6,0,0
"ENSG00000163285",7,0,0
"ENSG00000163285",8,0,0
"ENSG00000163288",1,0,0
"ENSG00000163288",2,0,1
"ENSG00000163288",3,0,0
"ENSG00000163288",4,0,0
"ENSG00000163288",5,0,0
"ENSG00000163291",1,0,0
"ENSG00000163291",2,1,0
"ENSG00000163291",3,0,0
"ENSG00000163291",4,0,0
"ENSG00000163291",5,0,0
"ENSG00000163291",6,0,0
"ENSG00000163291",7,0,0
"ENSG00000163293",1,0,0
"ENSG00000163293",2,0,0
"ENSG00000163293",3,0,0
"ENSG00000163293",4,0,0
"ENSG00000163293",5,0,0
"ENSG00000163293",6,0,0
"ENSG00000163293",7,0,0
"ENSG00000163293",8,0,0
"ENSG00000163295",1,0,0
"ENSG00000163295",2,0,0
"ENSG00000163320",1,0,0
"ENSG00000163320",2,0,0
"ENSG00000163320",3,0,0
"ENSG00000163331",1,0,0
"ENSG00000163331",2,0,0
"ENSG00000163331",3,0,0
"ENSG00000163344",1,0,0
"ENSG00000163344",2,1,0
"ENSG00000163344",3,0,1
"ENSG00000163344",4,1,0
"ENSG00000163344",5,0,0
"ENSG00000163344",6,0,0
"ENSG00000163347",1,0,12
"ENSG00000163347",2,2,0
"ENSG00000163347",3,0,1
"ENSG00000163347",4,0,2
"ENSG00000163378",1,2,1
"ENSG00000163378",2,2,0
"ENSG00000163378",3,1,0
"ENSG00000163382",1,0,1
"ENSG00000163382",2,0,0
"ENSG00000163382",3,0,3
"ENSG00000163382",4,0,0
"ENSG00000163382",5,0,1
"ENSG00000163382",6,0,0
"ENSG00000163389",1,0,1
"ENSG00000163389",2,0,2
"ENSG00000163389",3,0,0
"ENSG00000163389",4,0,0
"ENSG00000163389",5,0,0
"ENSG00000163389",6,0,1
"ENSG00000163389",7,0,0
"ENSG00000163394",1,0,0
"ENSG00000163394",2,0,0
"ENSG00000163394",3,1,0
"ENSG00000163394",4,0,0
"ENSG00000163412",1,0,0
"ENSG00000163412",2,0,0
"ENSG00000163412",3,0,0
"ENSG00000163412",4,0,0
"ENSG00000163428",1,0,0
"ENSG00000163428",2,0,0
"ENSG00000163428",3,0,0
"ENSG00000163428",4,0,0
"ENSG00000163428",5,0,0
"ENSG00000163428",6,0,0
"ENSG00000163428",7,0,0
"ENSG00000163428",8,0,0
"ENSG00000163428",9,0,0
"ENSG00000163428",10,0,0
"ENSG00000163428",11,0,0
"ENSG00000163435",1,0,0
"ENSG00000163435",2,0,0
"ENSG00000163435",3,0,0
"ENSG00000163435",4,0,0
"ENSG00000163435",5,0,0
"ENSG00000163440",1,0,0
"ENSG00000163440",2,0,0
"ENSG00000163440",3,0,0
"ENSG00000163440",4,0,0
"ENSG00000163440",5,0,0
"ENSG00000163440",6,0,0
"ENSG00000163440",7,0,0
"ENSG00000163440",8,0,0
"ENSG00000163453",1,0,0
"ENSG00000163453",2,0,0
"ENSG00000163453",3,0,0
"ENSG00000163453",4,0,0
"ENSG00000163464",1,0,0
"ENSG00000163464",2,0,0
"ENSG00000163466",1,0,0
"ENSG00000163466",2,0,0
"ENSG00000163466",3,0,0
"ENSG00000163468",1,0,0
"ENSG00000163468",2,0,0
"ENSG00000163468",3,0,0
"ENSG00000163468",4,0,0
"ENSG00000163468",5,0,0
"ENSG00000163468",6,0,0
"ENSG00000163468",7,0,0
"ENSG00000163468",8,0,0
"ENSG00000163468",9,0,0
"ENSG00000163479",1,0,0
"ENSG00000163479",2,0,0
"ENSG00000163479",3,0,0
"ENSG00000163485",1,0,0
"ENSG00000163485",2,0,0
"ENSG00000163485",3,0,0
"ENSG00000163485",4,0,0
"ENSG00000163485",5,0,0
"ENSG00000163485",6,0,0
"ENSG00000163485",7,0,0
"ENSG00000163485",8,0,0
"ENSG00000163499",1,0,0
"ENSG00000163499",2,0,0
"ENSG00000163499",3,0,0
"ENSG00000163499",4,0,0
"ENSG00000163499",5,0,0
"ENSG00000163501",1,5,1
"ENSG00000163501",2,0,4
"ENSG00000163501",3,0,3
"ENSG00000163501",4,1,4
"ENSG00000163501",5,2,1
"ENSG00000163501",6,1,1
"ENSG00000163501",7,1,3
"ENSG00000163517",1,0,0
"ENSG00000163517",2,0,0
"ENSG00000163517",3,0,0
"ENSG00000163517",4,0,0
"ENSG00000163517",5,0,0
"ENSG00000163517",6,0,0
"ENSG00000163517",7,0,0
"ENSG00000163517",8,0,0
"ENSG00000163517",9,0,0
"ENSG00000163521",1,0,0
"ENSG00000163521",2,0,0
"ENSG00000163521",3,0,0
"ENSG00000163521",4,0,0
"ENSG00000163521",5,0,0
"ENSG00000163521",6,0,0
"ENSG00000163521",7,0,0
"ENSG00000163521",8,0,0
"ENSG00000163521",9,0,0
"ENSG00000163521",10,0,0
"ENSG00000163521",11,0,0
"ENSG00000163521",12,0,0
"ENSG00000163521",13,0,0
"ENSG00000163521",14,0,0
"ENSG00000163521",15,0,0
"ENSG00000163528",1,0,0
"ENSG00000163528",2,0,0
"ENSG00000163528",3,0,0
"ENSG00000163528",4,0,0
"ENSG00000163534",1,0,0
"ENSG00000163534",2,0,0
"ENSG00000163534",3,0,0
"ENSG00000163534",4,0,0
"ENSG00000163534",5,0,0
"ENSG00000163534",6,0,0
"ENSG00000163534",7,0,0
"ENSG00000163534",8,0,0
"ENSG00000163534",9,0,0
"ENSG00000163541",1,3,3
"ENSG00000163541",2,4,2
"ENSG00000163541",3,4,2
"ENSG00000163541",4,0,1
"ENSG00000163541",5,0,0
"ENSG00000163577",1,0,0
"ENSG00000163577",2,0,0
"ENSG00000163581",1,3,0
"ENSG00000163581",2,5,1
"ENSG00000163581",3,3,0
"ENSG00000163581",4,1,0
"ENSG00000163581",5,2,2
"ENSG00000163581",6,0,0
"ENSG00000163581",7,4,0
"ENSG00000163581",8,2,0
"ENSG00000163581",9,0,0
"ENSG00000163581",10,0,0
"ENSG00000163584",1,0,0
"ENSG00000163584",2,0,0
"ENSG00000163584",3,0,0
"ENSG00000163584",4,0,0
"ENSG00000163590",1,0,0
"ENSG00000163590",2,0,0
"ENSG00000163590",3,0,0
"ENSG00000163590",4,0,0
"ENSG00000163590",5,0,0
"ENSG00000163590",6,0,0
"ENSG00000163590",7,0,0
"ENSG00000163590",8,0,0
"ENSG00000163590",9,0,0
"ENSG00000163590",10,0,0
"ENSG00000163590",11,0,0
"ENSG00000163590",12,0,0
"ENSG00000163596",1,0,0
"ENSG00000163596",2,0,0
"ENSG00000163599",1,8,1
"ENSG00000163599",2,2,0
"ENSG00000163599",3,1,2
"ENSG00000163600",1,1,0
"ENSG00000163600",2,1,0
"ENSG00000163600",3,0,0
"ENSG00000163600",4,0,0
"ENSG00000163600",5,1,1
"ENSG00000163600",6,1,0
"ENSG00000163600",7,0,0
"ENSG00000163606",1,0,0
"ENSG00000163606",2,0,0
"ENSG00000163606",3,0,0
"ENSG00000163606",4,0,0
"ENSG00000163606",5,0,0
"ENSG00000163607",1,0,0
"ENSG00000163607",2,0,0
"ENSG00000163607",3,0,0
"ENSG00000163607",4,0,0
"ENSG00000163624",1,0,0
"ENSG00000163624",2,0,0
"ENSG00000163624",3,0,0
"ENSG00000163624",4,0,0
"ENSG00000163626",1,0,0
"ENSG00000163626",2,0,0
"ENSG00000163626",3,0,0
"ENSG00000163626",4,0,0
"ENSG00000163630",1,0,0
"ENSG00000163630",2,0,0
"ENSG00000163630",3,0,0
"ENSG00000163630",4,0,0
"ENSG00000163630",5,0,0
"ENSG00000163631",1,7,12
"ENSG00000163631",2,0,0
"ENSG00000163631",3,9,2
"ENSG00000163634",1,0,0
"ENSG00000163634",2,0,0
"ENSG00000163634",3,0,0
"ENSG00000163636",1,0,0
"ENSG00000163636",2,0,0
"ENSG00000163636",3,0,0
"ENSG00000163636",4,0,0
"ENSG00000163636",5,0,0
"ENSG00000163636",6,0,0
"ENSG00000163636",7,0,0
"ENSG00000163636",8,0,0
"ENSG00000163636",9,0,0
"ENSG00000163644",1,0,0
"ENSG00000163644",2,0,0
"ENSG00000163644",3,0,0
"ENSG00000163644",4,0,0
"ENSG00000163644",5,0,0
"ENSG00000163644",6,0,0
"ENSG00000163644",7,0,0
"ENSG00000163644",8,1,0
"ENSG00000163644",9,1,0
"ENSG00000163646",1,2,3
"ENSG00000163646",2,1,3
"ENSG00000163646",3,0,4
"ENSG00000163646",4,1,0
"ENSG00000163646",5,1,5
"ENSG00000163646",6,0,1
"ENSG00000163646",7,0,3
"ENSG00000163646",8,0,3
"ENSG00000163661",1,0,0
"ENSG00000163661",2,0,1
"ENSG00000163661",3,0,0
"ENSG00000163661",4,0,0
"ENSG00000163661",5,0,0
"ENSG00000163666",1,2,0
"ENSG00000163666",2,8,0
"ENSG00000163666",3,2,0
"ENSG00000163666",4,3,0
"ENSG00000163682",1,0,0
"ENSG00000163682",2,0,0
"ENSG00000163682",3,0,0
"ENSG00000163682",4,0,0
"ENSG00000163682",5,0,0
"ENSG00000163683",1,0,0
"ENSG00000163683",2,0,0
"ENSG00000163683",3,0,0
"ENSG00000163684",1,0,0
"ENSG00000163684",2,0,0
"ENSG00000163686",1,0,0
"ENSG00000163686",2,0,0
"ENSG00000163687",1,3,0
"ENSG00000163687",2,0,0
"ENSG00000163687",3,0,0
"ENSG00000163703",1,7,0
"ENSG00000163703",2,4,1
"ENSG00000163710",1,0,0
"ENSG00000163710",2,0,0
"ENSG00000163710",3,0,0
"ENSG00000163710",4,0,0
"ENSG00000163734",1,0,0
"ENSG00000163734",2,0,0
"ENSG00000163734",3,0,0
"ENSG00000163734",4,0,0
"ENSG00000163734",5,0,0
"ENSG00000163735",1,0,0
"ENSG00000163735",2,0,0
"ENSG00000163735",3,0,0
"ENSG00000163735",4,0,0
"ENSG00000163735",5,0,0
"ENSG00000163737",1,0,0
"ENSG00000163737",2,0,0
"ENSG00000163737",3,0,0
"ENSG00000163737",4,0,0
"ENSG00000163737",5,0,0
"ENSG00000163737",6,0,0
"ENSG00000163738",1,0,0
"ENSG00000163738",2,0,0
"ENSG00000163738",3,0,0
"ENSG00000163738",4,0,0
"ENSG00000163739",1,0,0
"ENSG00000163739",2,0,0
"ENSG00000163739",3,0,0
"ENSG00000163739",4,0,0
"ENSG00000163739",5,0,0
"ENSG00000163743",1,0,0
"ENSG00000163743",2,0,0
"ENSG00000163743",3,0,0
"ENSG00000163743",4,0,0
"ENSG00000163743",5,0,0
"ENSG00000163743",6,0,0
"ENSG00000163746",1,0,0
"ENSG00000163746",2,0,0
"ENSG00000163746",3,0,0
"ENSG00000163751",1,0,0
"ENSG00000163751",2,0,0
"ENSG00000163751",3,0,0
"ENSG00000163751",4,0,0
"ENSG00000163751",5,0,0
"ENSG00000163751",6,0,0
"ENSG00000163751",7,0,0
"ENSG00000163754",1,5,2
"ENSG00000163754",2,0,1
"ENSG00000163754",3,1,1
"ENSG00000163762",1,0,0
"ENSG00000163762",2,0,0
"ENSG00000163762",3,0,0
"ENSG00000163762",4,0,0
"ENSG00000163762",5,0,0
"ENSG00000163793",1,0,0
"ENSG00000163793",2,0,0
"ENSG00000163793",3,0,0
"ENSG00000163793",4,0,0
"ENSG00000163793",5,0,0
"ENSG00000163793",6,0,0
"ENSG00000163807",1,0,0
"ENSG00000163807",2,0,0
"ENSG00000163807",3,0,0
"ENSG00000163807",4,0,0
"ENSG00000163807",5,0,0
"ENSG00000163810",1,0,0
"ENSG00000163810",2,0,0
"ENSG00000163810",3,0,0
"ENSG00000163810",4,0,0
"ENSG00000163810",5,0,0
"ENSG00000163810",6,0,0
"ENSG00000163810",7,0,0
"ENSG00000163810",8,0,0
"ENSG00000163810",9,0,0
"ENSG00000163812",1,0,0
"ENSG00000163812",2,0,0
"ENSG00000163812",3,2,0
"ENSG00000163812",4,0,0
"ENSG00000163812",5,1,0
"ENSG00000163812",6,0,0
"ENSG00000163812",7,0,0
"ENSG00000163812",8,0,0
"ENSG00000163815",1,0,0
"ENSG00000163815",2,0,0
"ENSG00000163815",3,0,0
"ENSG00000163815",4,0,0
"ENSG00000163815",5,0,0
"ENSG00000163818",1,1,0
"ENSG00000163818",2,2,0
"ENSG00000163818",3,1,0
"ENSG00000163823",1,0,0
"ENSG00000163823",2,0,0
"ENSG00000163827",1,0,0
"ENSG00000163827",2,0,0
"ENSG00000163827",3,0,0
"ENSG00000163827",4,0,0
"ENSG00000163827",5,0,0
"ENSG00000163827",6,0,0
"ENSG00000163827",7,0,0
"ENSG00000163827",8,0,0
"ENSG00000163827",9,0,0
"ENSG00000163827",10,0,0
"ENSG00000163827",11,0,0
"ENSG00000163827",12,0,0
"ENSG00000163827",13,0,0
"ENSG00000163827",14,0,0
"ENSG00000163827",15,0,0
"ENSG00000163827",16,0,0
"ENSG00000163827",17,0,0
"ENSG00000163827",18,0,0
"ENSG00000163827",19,0,0
"ENSG00000163832",1,0,0
"ENSG00000163832",2,0,0
"ENSG00000163832",3,0,0
"ENSG00000163832",4,0,0
"ENSG00000163832",5,0,0
"ENSG00000163832",6,0,0
"ENSG00000163832",7,0,0
"ENSG00000163832",8,0,0
"ENSG00000163832",9,0,0
"ENSG00000163832",10,0,0
"ENSG00000163832",11,0,0
"ENSG00000163832",12,0,0
"ENSG00000163832",13,0,0
"ENSG00000163864",1,0,0
"ENSG00000163864",2,0,0
"ENSG00000163864",3,0,0
"ENSG00000163864",4,0,0
"ENSG00000163864",5,0,0
"ENSG00000163864",6,0,0
"ENSG00000163864",7,0,0
"ENSG00000163864",8,0,0
"ENSG00000163864",9,0,0
"ENSG00000163864",10,0,0
"ENSG00000163866",1,0,0
"ENSG00000163866",2,0,0
"ENSG00000163898",1,0,0
"ENSG00000163898",2,1,0
"ENSG00000163898",3,0,0
"ENSG00000163898",4,0,0
"ENSG00000163898",5,0,0
"ENSG00000163898",6,0,2
"ENSG00000163898",7,0,0
"ENSG00000163900",1,0,0
"ENSG00000163900",2,0,0
"ENSG00000163900",3,0,0
"ENSG00000163900",4,0,0
"ENSG00000163914",1,29,24
"ENSG00000163914",2,0,6
"ENSG00000163918",1,0,0
"ENSG00000163918",2,0,0
"ENSG00000163923",1,0,0
"ENSG00000163923",2,0,0
"ENSG00000163923",3,0,0
"ENSG00000163923",4,0,0
"ENSG00000163923",5,0,0
"ENSG00000163923",6,0,0
"ENSG00000163931",1,2,0
"ENSG00000163931",2,0,1
"ENSG00000163933",1,15,4
"ENSG00000163933",2,1,0
"ENSG00000163945",1,0,0
"ENSG00000163945",2,1,0
"ENSG00000163945",3,0,0
"ENSG00000163945",4,0,0
"ENSG00000163945",5,0,0
"ENSG00000163945",6,0,0
"ENSG00000163947",1,0,0
"ENSG00000163947",2,0,0
"ENSG00000163947",3,0,0
"ENSG00000163947",4,0,0
"ENSG00000163947",5,0,0
"ENSG00000163947",6,0,0
"ENSG00000163956",1,0,1
"ENSG00000163956",2,0,1
"ENSG00000163956",3,2,1
"ENSG00000163956",4,0,0
"ENSG00000163958",1,0,0
"ENSG00000163958",2,0,0
"ENSG00000163958",3,0,0
"ENSG00000163959",1,0,0
"ENSG00000163959",2,0,0
"ENSG00000163959",3,0,0
"ENSG00000163959",4,0,0
"ENSG00000163959",5,0,0
"ENSG00000163964",1,1,0
"ENSG00000163964",2,0,0
"ENSG00000163964",3,0,0
"ENSG00000163964",4,0,0
"ENSG00000163964",5,0,0
"ENSG00000163964",6,0,0
"ENSG00000163964",7,0,0
"ENSG00000163964",8,0,0
"ENSG00000163964",9,0,0
"ENSG00000163993",1,0,0
"ENSG00000163993",2,0,0
"ENSG00000163993",3,0,0
"ENSG00000163993",4,0,0
"ENSG00000163993",5,0,0
"ENSG00000163995",1,0,0
"ENSG00000163995",2,0,0
"ENSG00000163995",3,1,0
"ENSG00000163995",4,0,0
"ENSG00000163995",5,0,0
"ENSG00000163995",6,0,0
"ENSG00000163995",7,0,0
"ENSG00000164002",1,0,0
"ENSG00000164002",2,0,0
"ENSG00000164002",3,0,0
"ENSG00000164002",4,0,0
"ENSG00000164002",5,0,0
"ENSG00000164002",6,0,0
"ENSG00000164002",7,0,0
"ENSG00000164007",1,1,1
